,PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked,LastName,cabin_proper,multiple_cabin,family_memb_count,has_family,friends_count,has_friend,no_fam_friend,has_master_miss,age_grp
8210,303,0,3,"Johnson, Mr. William Cahoone Jr",male,19,0,0,LINE,0,not_assigned,S,Johnson,FALSE,FALSE,2,TRUE,4,FALSE,FALSE,FALSE,4
8224,598,0,3,"Johnson, Mr. Alfred",male,49,0,0,LINE,0,not_assigned,S,Johnson,FALSE,FALSE,2,TRUE,4,FALSE,FALSE,FALSE,7
8233,309,0,2,"Abelson, Mr. Samuel",male,30,1,0,P/PP 3381,24,not_assigned,C,Abelson,FALSE,FALSE,2,TRUE,2,FALSE,FALSE,FALSE,5
8244,875,1,2,"Abelson, Mrs. Samuel (Hannah Wizosky)",female,28,1,0,P/PP 3381,24,not_assigned,C,Abelson,FALSE,FALSE,2,TRUE,2,FALSE,FALSE,FALSE,5
8257,169,0,1,"Baumann, Mr. John D",male,46.7555,0,0,PC 17318,25.925,not_assigned,S,Baumann,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,7
8267,513,1,1,"McGough, Mr. James Robert",male,36,0,0,PC 17473,26.2875,E25,S,McGough,TRUE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,6
8278,573,1,1,"Flynn, Mr. John Irwin (""Irving"")",male,36,0,0,PC 17474,26.3875,E25,S,Flynn,TRUE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,6
8288,702,1,1,"Silverthorne, Mr. Spencer Victor",male,35,0,0,PC 17475,26.2875,E24,S,Silverthorne,TRUE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,5
8300,708,1,1,"Calderhead, Mr. Edward Pennington",male,42,0,0,PC 17476,26.2875,E24,S,Calderhead,TRUE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,6
8309,370,1,1,"Aubart, Mme. Leontine Pauline",female,24,0,0,PC 17477,69.3,B35,C,Aubart,TRUE,FALSE,1,FALSE,2,TRUE,FALSE,FALSE,4
8320,642,1,1,"Sagesser, Mlle. Emma",female,24,0,0,PC 17477,69.3,B35,C,Sagesser,TRUE,FALSE,1,FALSE,2,TRUE,FALSE,FALSE,4
8331,711,1,1,"Mayne, Mlle. Berthe Antonine (""Mrs de Villiers"")",female,24,0,0,PC 17482,49.5042,C90,C,Mayne,TRUE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,4
8344,528,0,1,"Farthing, Mr. John",male,40.95,0,0,PC 17483,221.7792,C95,S,Farthing,TRUE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,6
8354,310,1,1,"Francatelli, Miss. Laura Mabel",female,30,0,0,PC 17485,56.9292,E36,C,Francatelli,TRUE,FALSE,1,FALSE,2,TRUE,FALSE,TRUE,5
8367,600,1,1,"Duff Gordon, Sir. Cosmo Edmund (""Mr Morgan"")",male,49,1,0,PC 17485,56.9292,A20,C,Duff Gordon,TRUE,FALSE,1,FALSE,2,TRUE,FALSE,FALSE,7
8375,119,0,1,"Baxter, Mr. Quigg Edmond",male,24,0,1,PC 17558,247.5208,B58 B60,C,Baxter,FALSE,TRUE,2,TRUE,2,FALSE,FALSE,FALSE,4
8389,300,1,1,"Baxter, Mrs. James (Helene DeLaudeniere Chaput)",female,50,0,1,PC 17558,247.5208,B58 B60,C,Baxter,FALSE,TRUE,2,TRUE,2,FALSE,FALSE,FALSE,7
8398,32,1,1,"Spencer, Mrs. William Augustus (Marie Eugenie)",female,31.64714286,1,0,PC 17569,146.5208,B78,C,Spencer,TRUE,FALSE,1,FALSE,2,TRUE,FALSE,FALSE,5
8412,196,1,1,"Lurette, Miss. Elise",female,58,0,0,PC 17569,146.5208,B80,C,Lurette,TRUE,FALSE,1,FALSE,2,TRUE,FALSE,TRUE,8
8422,53,1,1,"Harper, Mrs. Henry Sleeper (Myna Haxtun)",female,49,1,0,PC 17572,76.7292,D33,C,Harper,TRUE,FALSE,2,TRUE,3,FALSE,FALSE,FALSE,7
8433,646,1,1,"Harper, Mr. Henry Sleeper",male,48,1,0,PC 17572,76.7292,D33,C,Harper,TRUE,FALSE,2,TRUE,3,FALSE,FALSE,FALSE,7
8442,682,1,1,"Hassab, Mr. Hammad",male,27,0,0,PC 17572,76.7292,D49,C,Hassab,TRUE,FALSE,1,FALSE,3,TRUE,FALSE,FALSE,5
8456,269,1,1,"Graham, Mrs. William Thompson (Edith Junkins)",female,58,0,1,PC 17582,153.4625,C125,S,Graham,TRUE,FALSE,2,TRUE,3,FALSE,FALSE,FALSE,8
8465,333,0,1,"Graham, Mr. George Edward",male,38,0,1,PC 17582,153.4625,C91,S,Graham,TRUE,FALSE,2,TRUE,3,FALSE,FALSE,FALSE,6
8476,610,1,1,"Shutes, Miss. Elizabeth W",female,40,0,0,PC 17582,153.4625,C125,S,Shutes,TRUE,FALSE,1,FALSE,3,TRUE,FALSE,TRUE,6
8488,257,1,1,"Thorne, Mrs. Gertrude Maybelle",female,45.91133333,0,0,PC 17585,79.2,not_assigned,C,Thorne,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,7
8497,868,0,1,"Roebling, Mr. Washington Augustus II",male,31,0,0,PC 17590,50.4958,A24,S,Roebling,TRUE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,5
8506,854,1,1,"Lines, Miss. Mary Conover",female,16,0,1,PC 17592,39.4,D28,S,Lines,TRUE,FALSE,1,FALSE,1,FALSE,TRUE,TRUE,3
8518,140,0,1,"Giglio, Mr. Victor",male,24,0,0,PC 17593,79.2,B86,C,Giglio,TRUE,FALSE,1,FALSE,2,TRUE,FALSE,FALSE,4
8532,790,0,1,"Guggenheim, Mr. Benjamin",male,46,0,0,PC 17593,79.2,B82 B84,C,Guggenheim,FALSE,TRUE,1,FALSE,2,TRUE,FALSE,FALSE,7
8543,178,0,1,"Isham, Miss. Ann Elizabeth",female,50,0,0,PC 17595,28.7125,C49,C,Isham,TRUE,FALSE,1,FALSE,1,FALSE,TRUE,TRUE,7
8553,274,0,1,"Natsch, Mr. Charles H",male,37,0,1,PC 17596,29.7,C118,C,Natsch,TRUE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,6
8565,156,0,1,"Williams, Mr. Charles Duane",male,51,0,1,PC 17597,61.3792,not_assigned,C,Williams,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,7
8575,2,1,1,"Cumings, Mrs. John Bradley (Florence Briggs Thayer)",female,38,1,0,PC 17599,71.2833,C85,C,Cumings,TRUE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,6
8587,794,0,1,"Hoyt, Mr. William Fisher",male,45.64366667,0,0,PC 17600,30.6958,not_assigned,C,Hoyt,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,7
8597,31,0,1,"Uruchurtu, Don. Manuel E",male,40,0,0,PC 17601,27.7208,not_assigned,C,Uruchurtu,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,6
8609,514,1,1,"Rothschild, Mrs. Martin (Elizabeth L. Barrett)",female,54,1,0,PC 17603,59.4,not_assigned,C,Rothschild,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,7
8618,35,0,1,"Meyer, Mr. Edgar Joseph",male,28,1,0,PC 17604,82.1708,not_assigned,C,Meyer,FALSE,FALSE,2,TRUE,2,FALSE,FALSE,FALSE,5
8630,376,1,1,"Meyer, Mrs. Edgar Joseph (Leila Saks)",female,36.06728571,1,0,PC 17604,82.1708,not_assigned,C,Meyer,FALSE,FALSE,2,TRUE,2,FALSE,FALSE,FALSE,6
8641,65,0,1,"Stewart, Mr. Albert A",male,43.15366667,0,0,PC 17605,27.7208,not_assigned,C,Stewart,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,6
8649,312,1,1,"Ryerson, Miss. Emily Borie",female,18,2,2,PC 17608,262.375,B57 B59 B63 B66,C,Ryerson,FALSE,TRUE,2,TRUE,2,FALSE,FALSE,TRUE,3
8661,743,1,1,"Ryerson, Miss. Susan Parker ""Suzette""",female,21,2,2,PC 17608,262.375,B57 B59 B63 B66,C,Ryerson,FALSE,TRUE,2,TRUE,2,FALSE,FALSE,TRUE,4
8677,494,0,1,"Artagaveytia, Mr. Ramon",male,71,0,0,PC 17609,49.5042,not_assigned,C,Artagaveytia,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,9
8685,195,1,1,"Brown, Mrs. James Joseph (Margaret Tobin)",female,44,0,0,PC 17610,27.7208,B4,C,Brown,TRUE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,6
8696,335,1,1,"Frauenthal, Mrs. Henry William (Clara Heinsheimer)",female,35.17,1,0,PC 17611,133.65,not_assigned,S,Frauenthal,FALSE,FALSE,2,TRUE,2,FALSE,FALSE,FALSE,6
8708,661,1,1,"Frauenthal, Dr. Henry William",male,50,2,0,PC 17611,133.65,not_assigned,S,Frauenthal,FALSE,FALSE,2,TRUE,2,FALSE,FALSE,FALSE,7
8718,296,0,1,"Lewy, Mr. Ervin G",male,43.15366667,0,0,PC 17612,27.7208,not_assigned,C,Lewy,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,6
8732,97,0,1,"Goldschmidt, Mr. George B",male,71,0,0,PC 17754,34.6542,A5,C,Goldschmidt,TRUE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,9
8739,259,1,1,"Ward, Miss. Anna",female,35,0,0,PC 17755,512.3292,not_assigned,C,Ward,FALSE,FALSE,1,FALSE,3,TRUE,FALSE,TRUE,5
8751,680,1,1,"Cardeza, Mr. Thomas Drake Martinez",male,36,0,1,PC 17755,512.3292,B51 B53 B55,C,Cardeza,FALSE,TRUE,1,FALSE,3,TRUE,FALSE,FALSE,6
8761,738,1,1,"Lesurer, Mr. Gustave J",male,35,0,0,PC 17755,512.3292,B101,C,Lesurer,TRUE,FALSE,1,FALSE,3,TRUE,FALSE,FALSE,5
8773,836,1,1,"Compton, Miss. Sara Rebecca",female,39,1,1,PC 17756,83.1583,E49,C,Compton,TRUE,FALSE,1,FALSE,1,FALSE,TRUE,TRUE,6
8784,381,1,1,"Bidois, Miss. Rosalie",female,42,0,0,PC 17757,227.525,not_assigned,C,Bidois,FALSE,FALSE,1,FALSE,4,TRUE,FALSE,TRUE,6
8794,558,0,1,"Robbins, Mr. Victor",male,25.7,0,0,PC 17757,227.525,not_assigned,C,Robbins,FALSE,FALSE,1,FALSE,4,TRUE,FALSE,FALSE,5
8803,701,1,1,"Astor, Mrs. John Jacob (Madeleine Talmadge Force)",female,18,1,0,PC 17757,227.525,C62 C64,C,Astor,FALSE,TRUE,1,FALSE,4,TRUE,FALSE,FALSE,3
8817,717,1,1,"Endres, Miss. Caroline Louise",female,38,0,0,PC 17757,227.525,C45,C,Endres,TRUE,FALSE,1,FALSE,4,TRUE,FALSE,TRUE,6
8825,308,1,1,"Penasco y Castellana, Mrs. Victor de Satode (Maria Josefa Perez de Soto y Vallejo)",female,17,1,0,PC 17758,108.9,C65,C,Penasco y Castellana,TRUE,FALSE,2,TRUE,2,FALSE,FALSE,FALSE,3
8836,506,0,1,"Penasco y Castellana, Mr. Victor de Satode",male,18,1,0,PC 17758,108.9,C65,C,Penasco y Castellana,TRUE,FALSE,2,TRUE,2,FALSE,FALSE,FALSE,3
8848,98,1,1,"Greenfield, Mr. William Bertram",male,23,0,1,PC 17759,63.3583,D10 D12,C,Greenfield,FALSE,TRUE,1,FALSE,1,FALSE,TRUE,FALSE,4
8860,270,1,1,"Bissette, Miss. Amelia",female,35,0,0,PC 17760,135.6333,C99,S,Bissette,TRUE,FALSE,1,FALSE,1,FALSE,TRUE,TRUE,5
8872,326,1,1,"Young, Miss. Marie Grice",female,36,0,0,PC 17760,135.6333,C32,C,Young,TRUE,FALSE,1,FALSE,2,TRUE,FALSE,TRUE,6
8881,374,0,1,"Ringhini, Mr. Sante",male,22,0,0,PC 17760,135.6333,not_assigned,C,Ringhini,FALSE,FALSE,1,FALSE,2,TRUE,FALSE,FALSE,4
8893,538,1,1,"LeRoy, Miss. Bertha",female,30,0,0,PC 17761,106.425,not_assigned,C,LeRoy,FALSE,FALSE,1,FALSE,2,TRUE,FALSE,TRUE,5
8906,545,0,1,"Douglas, Mr. Walter Donald",male,50,1,0,PC 17761,106.425,C86,C,Douglas,TRUE,FALSE,1,FALSE,2,TRUE,FALSE,FALSE,7
8914,226,0,3,"Berglund, Mr. Karl Ivar Sven",male,22,0,0,PP 4348,9.35,not_assigned,S,Berglund,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,4
8922,11,1,3,"Sandstrom, Miss. Marguerite Rut",female,4,1,1,PP 9549,16.7,G6,S,Sandstrom,TRUE,FALSE,2,TRUE,2,FALSE,FALSE,TRUE,1
8936,395,1,3,"Sandstrom, Mrs. Hjalmar (Agnes Charlotta Bengtsson)",female,24,0,2,PP 9549,16.7,G6,S,Sandstrom,TRUE,FALSE,2,TRUE,2,FALSE,FALSE,FALSE,4
8948,46,0,3,"Rogers, Mr. William John",male,31.48344575,0,0,S.C./A.4. 23567,8.05,not_assigned,S,Rogers,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,5
8959,818,0,2,"Mallet, Mr. Albert",male,31,1,1,S.C./PARIS 2079,37.0042,not_assigned,C,Mallet,FALSE,FALSE,2,TRUE,2,FALSE,FALSE,FALSE,5
8965,828,1,2,"Mallet, Master. Andre",male,1,0,2,S.C./PARIS 2079,37.0042,not_assigned,C,Mallet,FALSE,FALSE,2,TRUE,2,FALSE,FALSE,TRUE,0
8984,773,0,2,"Mack, Mrs. (Mary)",female,57,0,0,S.O./P.P. 3,10.5,E77,S,Mack,TRUE,FALSE,1,FALSE,2,TRUE,FALSE,FALSE,8
8990,842,0,2,"Mudd, Mr. Thomas Charles",male,16,0,0,S.O./P.P. 3,10.5,not_assigned,S,Mudd,FALSE,FALSE,1,FALSE,2,TRUE,FALSE,FALSE,3
9004,649,0,3,"Willey, Mr. Edward",male,36.0008254,0,0,S.O./P.P. 751,7.55,not_assigned,S,Willey,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,6
9013,73,0,2,"Hood, Mr. Ambrose Jr",male,21,0,0,S.O.C. 14879,73.5,not_assigned,S,Hood,FALSE,FALSE,1,FALSE,5,TRUE,FALSE,FALSE,4
9024,121,0,2,"Hickman, Mr. Stanley George",male,21,2,0,S.O.C. 14879,73.5,not_assigned,S,Hickman,FALSE,FALSE,3,TRUE,5,FALSE,FALSE,FALSE,4
9034,386,0,2,"Davies, Mr. Charles Henry",male,18,0,0,S.O.C. 14879,73.5,not_assigned,S,Davies,FALSE,FALSE,1,FALSE,5,TRUE,FALSE,FALSE,3
9046,656,0,2,"Hickman, Mr. Leonard Mark",male,24,2,0,S.O.C. 14879,73.5,not_assigned,S,Hickman,FALSE,FALSE,3,TRUE,5,FALSE,FALSE,FALSE,4
9058,666,0,2,"Hickman, Mr. Lewis",male,32,2,0,S.O.C. 14879,73.5,not_assigned,S,Hickman,FALSE,FALSE,3,TRUE,5,FALSE,FALSE,FALSE,5
9071,151,0,2,"Bateman, Rev. Robert James",male,51,0,0,S.O.P. 1166,12.525,not_assigned,S,Bateman,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,7
9079,68,0,3,"Crease, Mr. Ernest James",male,19,0,0,S.P. 3464,8.1583,not_assigned,S,Crease,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,4
9094,571,1,2,"Harris, Mr. George",male,62,0,0,S.W./PP 752,10.5,not_assigned,S,Harris,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,8
9100,390,1,2,"Lehmann, Miss. Bertha",female,17,0,0,SC 1748,12,not_assigned,C,Lehmann,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,TRUE,3
9114,595,0,2,"Chapman, Mr. John Henry",male,37,1,0,SC/AH 29037,26,not_assigned,S,Chapman,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,6
9125,433,1,2,"Louch, Mrs. Charles Alexander (Alice Adelaide Slow)",female,42,1,0,SC/AH 3085,26,not_assigned,S,Louch,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,6
9134,474,1,2,"Jerwan, Mrs. Amin S (Marie Marthe Thuillard)",female,23,0,0,SC/AH Basle 541,13.7917,D,C,Jerwan,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,4
9141,44,1,2,"Laroche, Miss. Simonne Marie Anne Andree",female,3,1,2,SC/Paris 2123,41.5792,not_assigned,C,Laroche,FALSE,FALSE,3,TRUE,3,FALSE,FALSE,TRUE,0
9156,609,1,2,"Laroche, Mrs. Joseph (Juliette Marie Louise Lafargue)",female,22,1,2,SC/Paris 2123,41.5792,not_assigned,C,Laroche,FALSE,FALSE,3,TRUE,3,FALSE,FALSE,FALSE,4
9167,686,0,2,"Laroche, Mr. Joseph Philippe Lemercier",male,25,1,2,SC/Paris 2123,41.5792,not_assigned,C,Laroche,FALSE,FALSE,3,TRUE,3,FALSE,FALSE,FALSE,4
9179,182,0,2,"Pernot, Mr. Rene",male,32.075,0,0,SC/PARIS 2131,15.05,not_assigned,C,Pernot,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,5
9189,136,0,2,"Richard, Mr. Emile",male,23,0,0,SC/PARIS 2133,15.0458,not_assigned,C,Richard,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,4
9201,548,1,2,"Padro y Manent, Mr. Julian",male,32.58422222,0,0,SC/PARIS 2146,13.8625,not_assigned,C,Padro y Manent,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,5
9212,867,1,2,"Duran y More, Miss. Asuncion",female,27,1,0,SC/PARIS 2149,13.8583,not_assigned,C,Duran y More,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,TRUE,5
9224,293,0,2,"Levy, Mr. Rene Jacques",male,36,0,0,SC/Paris 2163,12.875,D,C,Levy,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,6
9234,362,0,2,"del Carlo, Mr. Sebastiano",male,29,1,0,SC/PARIS 2167,27.7208,not_assigned,C,del Carlo,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,5
9245,240,0,2,"Hunt, Mr. George Henry",male,33,0,0,SCO/W 1585,12.275,not_assigned,S,Hunt,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,5
9254,85,1,2,"Ilett, Miss. Bertha",female,17,0,0,SO/C 14885,10.5,not_assigned,S,Ilett,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,TRUE,3
9267,612,0,3,"Jardin, Mr. Jose Neto",male,27.86686797,0,0,SOTON/O.Q. 3101305,7.05,not_assigned,S,Jardin,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,5
9279,466,0,3,"Goncalves, Mr. Manuel Estanslas",male,38,0,0,SOTON/O.Q. 3101306,7.05,not_assigned,S,Goncalves,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,6
9288,132,0,3,"Coelho, Mr. Domingos Fernandeo",male,20,0,0,SOTON/O.Q. 3101307,7.05,not_assigned,S,Coelho,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,4
9300,364,0,3,"Asim, Mr. Adola",male,35,0,0,SOTON/O.Q. 3101310,7.05,not_assigned,S,Asim,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,5
9310,211,0,3,"Ali, Mr. Ahmed",male,24,0,0,SOTON/O.Q. 3101311,7.05,not_assigned,S,Ali,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,4
9321,785,0,3,"Ali, Mr. William",male,25,0,0,SOTON/O.Q. 3101312,7.05,not_assigned,S,Ali,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,4
9333,430,1,3,"Pickard, Mr. Berk (Berk Trembisky)",male,32,0,0,SOTON/O.Q. 392078,8.05,E10,S,Pickard,TRUE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,5
9343,565,0,3,"Meanwell, Miss. (Marion Ogden)",female,22.96833333,0,0,SOTON/O.Q. 392087,8.05,not_assigned,S,Meanwell,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,TRUE,4
9356,762,0,3,"Nirva, Mr. Iisakki Antino Aijo",male,41,0,0,SOTON/O2 3101272,7.125,not_assigned,S,Nirva,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,6
9365,841,0,3,"Alhomaki, Mr. Ilmari Rudolf",male,20,0,0,SOTON/O2 3101287,7.925,not_assigned,S,Alhomaki,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,4
9377,512,0,3,"Webber, Mr. James",male,31.48344575,0,0,SOTON/OQ 3101316,8.05,not_assigned,S,Webber,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,5
9387,492,0,3,"Windelov, Mr. Einar",male,21,0,0,SOTON/OQ 3101317,7.25,not_assigned,S,Windelov,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,4
9398,885,0,3,"Sutehall, Mr. Henry Jr",male,25,0,0,SOTON/OQ 392076,7.05,not_assigned,S,Sutehall,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,4
9410,564,0,3,"Simmons, Mr. John",male,31.48344575,0,0,SOTON/OQ 392082,8.05,not_assigned,S,Simmons,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,5
9421,88,0,3,"Slocovski, Mr. Selman Francis",male,31.48344575,0,0,SOTON/OQ 392086,8.05,not_assigned,S,Slocovski,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,5
9430,221,1,3,"Sunderland, Mr. Victor Francis",male,16,0,0,SOTON/OQ 392089,8.05,not_assigned,S,Sunderland,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,3
9443,158,0,3,"Corn, Mr. Harry",male,30,0,0,SOTON/OQ 392090,8.05,not_assigned,S,Corn,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,5
9455,415,1,3,"Sundman, Mr. Johan Julian",male,44,0,0,STON/O 2. 3101269,7.925,not_assigned,S,Sundman,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,6
9465,591,0,3,"Rintamaki, Mr. Matti",male,35,0,0,STON/O 2. 3101273,7.125,not_assigned,S,Rintamaki,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,5
9474,434,0,3,"Kallio, Mr. Nikolai Erland",male,17,0,0,STON/O 2. 3101274,7.125,not_assigned,S,Kallio,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,3
9486,244,0,3,"Maenpaa, Mr. Matti Alexanteri",male,22,0,0,STON/O 2. 3101275,7.125,not_assigned,S,Maenpaa,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,4
9497,174,0,3,"Sivola, Mr. Antti Wilhelm",male,21,0,0,STON/O 2. 3101280,7.925,not_assigned,S,Sivola,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,4
9508,665,1,3,"Lindqvist, Mr. Eino William",male,20,1,0,STON/O 2. 3101285,7.925,not_assigned,S,Lindqvist,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,4
9520,580,1,3,"Jussila, Mr. Eiriik",male,32,0,0,STON/O 2. 3101286,7.925,not_assigned,S,Jussila,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,5
9531,745,1,3,"Stranden, Mr. Juho",male,31,0,0,STON/O 2. 3101288,7.925,not_assigned,S,Stranden,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,5
9543,401,1,3,"Niskanen, Mr. Juha",male,39,0,0,STON/O 2. 3101289,7.925,not_assigned,S,Niskanen,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,6
9553,637,0,3,"Leinonen, Mr. Antti Gustaf",male,32,0,0,STON/O 2. 3101292,7.925,not_assigned,S,Leinonen,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,5
9564,383,0,3,"Tikkanen, Mr. Juho",male,32,0,0,STON/O 2. 3101293,7.925,not_assigned,S,Tikkanen,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,5
9574,116,0,3,"Pekoniemi, Mr. Edvard",male,21,0,0,STON/O 2. 3101294,7.925,not_assigned,S,Pekoniemi,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,4
9585,730,0,3,"Ilmakangas, Miss. Pieta Sofia",female,25,1,0,STON/O2. 3101271,7.925,not_assigned,S,Ilmakangas,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,TRUE,4
9596,143,1,3,"Hakkarainen, Mrs. Pekka Pietari (Elin Matilda Dolck)",female,24,1,0,STON/O2. 3101279,15.85,not_assigned,S,Hakkarainen,FALSE,FALSE,2,TRUE,2,FALSE,FALSE,FALSE,4
9608,404,0,3,"Hakkarainen, Mr. Pekka Pietari",male,28,1,0,STON/O2. 3101279,15.85,not_assigned,S,Hakkarainen,FALSE,FALSE,2,TRUE,2,FALSE,FALSE,FALSE,5
9619,3,1,3,"Heikkinen, Miss. Laina",female,26,0,0,STON/O2. 3101282,7.925,not_assigned,S,Heikkinen,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,TRUE,5
9630,217,1,3,"Honkanen, Miss. Eliina",female,27,0,0,STON/O2. 3101283,7.925,not_assigned,S,Honkanen,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,TRUE,5
9640,817,0,3,"Heininen, Miss. Wendla Maria",female,23,0,0,STON/O2. 3101290,7.925,not_assigned,S,Heininen,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,TRUE,4
9651,227,1,2,"Mellors, Mr. William John",male,19,0,0,SW/PP 751,10.5,not_assigned,S,Mellors,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,4
9665,527,1,2,"Ridsdale, Miss. Lucy",female,50,0,0,W./C. 14258,10.5,not_assigned,S,Ridsdale,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,TRUE,7
9674,243,0,2,"Coleridge, Mr. Reginald Charles",male,29,0,0,W./C. 14263,10.5,not_assigned,S,Coleridge,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,5
9685,784,0,3,"Johnston, Mr. Andrew G",male,32.215,1,2,W./C. 6607,23.45,not_assigned,S,Johnston,FALSE,FALSE,2,TRUE,2,FALSE,FALSE,FALSE,5
9693,889,0,3,"Johnston, Miss. Catherine Helen ""Carrie""",female,9.359595238,1,2,W./C. 6607,23.45,not_assigned,S,Johnston,FALSE,FALSE,2,TRUE,2,FALSE,FALSE,TRUE,2
9705,87,0,3,"Ford, Mr. William Neal",male,16,1,3,W./C. 6608,34.375,not_assigned,S,Ford,FALSE,FALSE,4,TRUE,4,FALSE,FALSE,FALSE,3
9715,148,0,3,"Ford, Miss. Robina Maggie ""Ruby""",female,9,2,2,W./C. 6608,34.375,not_assigned,S,Ford,FALSE,FALSE,4,TRUE,4,FALSE,FALSE,TRUE,2
9728,437,0,3,"Ford, Miss. Doolina Margaret ""Daisy""",female,21,2,2,W./C. 6608,34.375,not_assigned,S,Ford,FALSE,FALSE,4,TRUE,4,FALSE,FALSE,TRUE,4
9742,737,0,3,"Ford, Mrs. Edward (Margaret Ann Watson)",female,48,1,3,W./C. 6608,34.375,not_assigned,S,Ford,FALSE,FALSE,4,TRUE,4,FALSE,FALSE,FALSE,7
9751,236,0,3,"Harknett, Miss. Alice Phoebe",female,28.13789683,0,0,W./C. 6609,7.55,not_assigned,S,Harknett,FALSE,FALSE,1,FALSE,1,FALSE,TRUE,TRUE,5
